LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GRC,LIFEEXP,TOT,YR,A,1971,74.2,
GRC,LIFEEXP,TOT,YR,A,1972,73.8,
GRC,LIFEEXP,TOT,YR,A,1973,74.1,
GRC,LIFEEXP,TOT,YR,A,1974,74.6,
GRC,LIFEEXP,TOT,YR,A,1975,74.5,
GRC,LIFEEXP,TOT,YR,A,1976,74.5,
GRC,LIFEEXP,TOT,YR,A,1977,74.7,
GRC,LIFEEXP,TOT,YR,A,1978,75.2,
GRC,LIFEEXP,TOT,YR,A,1979,75.5,
GRC,LIFEEXP,TOT,YR,A,1980,75.3,
GRC,LIFEEXP,TOT,YR,A,1981,75.7,
GRC,LIFEEXP,TOT,YR,A,1982,75.9,
GRC,LIFEEXP,TOT,YR,A,1983,75.7,
GRC,LIFEEXP,TOT,YR,A,1984,76.2,
GRC,LIFEEXP,TOT,YR,A,1985,76,
GRC,LIFEEXP,TOT,YR,A,1986,76.5,
GRC,LIFEEXP,TOT,YR,A,1987,76.3,
GRC,LIFEEXP,TOT,YR,A,1988,76.8,
GRC,LIFEEXP,TOT,YR,A,1989,77,
GRC,LIFEEXP,TOT,YR,A,1990,77.1,
GRC,LIFEEXP,TOT,YR,A,1991,77.3,
GRC,LIFEEXP,TOT,YR,A,1992,77.2,
GRC,LIFEEXP,TOT,YR,A,1993,77.6,
GRC,LIFEEXP,TOT,YR,A,1994,77.8,
GRC,LIFEEXP,TOT,YR,A,1995,77.8,
GRC,LIFEEXP,TOT,YR,A,1996,78,
GRC,LIFEEXP,TOT,YR,A,1997,78.4,
GRC,LIFEEXP,TOT,YR,A,1998,78.4,
GRC,LIFEEXP,TOT,YR,A,1999,78.5,
GRC,LIFEEXP,TOT,YR,A,2000,78.6,
GRC,LIFEEXP,TOT,YR,A,2001,79.1,
GRC,LIFEEXP,TOT,YR,A,2002,79.2,
GRC,LIFEEXP,TOT,YR,A,2003,79.3,
GRC,LIFEEXP,TOT,YR,A,2004,79.4,
GRC,LIFEEXP,TOT,YR,A,2005,79.7,
GRC,LIFEEXP,TOT,YR,A,2006,79.9,
GRC,LIFEEXP,TOT,YR,A,2007,79.7,
GRC,LIFEEXP,TOT,YR,A,2008,80.3,
GRC,LIFEEXP,TOT,YR,A,2009,80.4,
GRC,LIFEEXP,TOT,YR,A,2010,80.7,
GRC,LIFEEXP,TOT,YR,A,2011,80.8,
GRC,LIFEEXP,TOT,YR,A,2012,80.7,
GRC,LIFEEXP,TOT,YR,A,2013,81.4,
GRC,LIFEEXP,TOT,YR,A,2014,81.5,
GRC,LIFEEXP,TOT,YR,A,2015,81.1,
HUN,LIFEEXP,TOT,YR,A,1960,68.1,
HUN,LIFEEXP,TOT,YR,A,1961,69,
HUN,LIFEEXP,TOT,YR,A,1962,67.9,
HUN,LIFEEXP,TOT,YR,A,1963,69,
HUN,LIFEEXP,TOT,YR,A,1964,69.5,
HUN,LIFEEXP,TOT,YR,A,1965,69.1,
HUN,LIFEEXP,TOT,YR,A,1966,69.9,
HUN,LIFEEXP,TOT,YR,A,1967,69.5,
HUN,LIFEEXP,TOT,YR,A,1968,69.3,
HUN,LIFEEXP,TOT,YR,A,1969,69.4,
HUN,LIFEEXP,TOT,YR,A,1970,69.2,
HUN,LIFEEXP,TOT,YR,A,1971,69.1,
HUN,LIFEEXP,TOT,YR,A,1972,69.8,
HUN,LIFEEXP,TOT,YR,A,1973,69.6,
HUN,LIFEEXP,TOT,YR,A,1974,69.3,
HUN,LIFEEXP,TOT,YR,A,1975,69.4,
HUN,LIFEEXP,TOT,YR,A,1976,69.7,
HUN,LIFEEXP,TOT,YR,A,1977,70,
HUN,LIFEEXP,TOT,YR,A,1978,69.5,
HUN,LIFEEXP,TOT,YR,A,1979,69.7,
HUN,LIFEEXP,TOT,YR,A,1980,69.2,
HUN,LIFEEXP,TOT,YR,A,1981,69.3,
HUN,LIFEEXP,TOT,YR,A,1982,69.5,
HUN,LIFEEXP,TOT,YR,A,1983,69.1,
HUN,LIFEEXP,TOT,YR,A,1984,69.2,
HUN,LIFEEXP,TOT,YR,A,1985,69.2,
HUN,LIFEEXP,TOT,YR,A,1986,69.3,
HUN,LIFEEXP,TOT,YR,A,1987,69.8,
HUN,LIFEEXP,TOT,YR,A,1988,70.2,
HUN,LIFEEXP,TOT,YR,A,1989,69.6,
HUN,LIFEEXP,TOT,YR,A,1990,69.5,
HUN,LIFEEXP,TOT,YR,A,1991,69.6,
HUN,LIFEEXP,TOT,YR,A,1992,69.4,
HUN,LIFEEXP,TOT,YR,A,1993,69.4,
HUN,LIFEEXP,TOT,YR,A,1994,69.8,
HUN,LIFEEXP,TOT,YR,A,1995,70.1,
HUN,LIFEEXP,TOT,YR,A,1996,70.7,
HUN,LIFEEXP,TOT,YR,A,1997,71.1,
HUN,LIFEEXP,TOT,YR,A,1998,71.1,
HUN,LIFEEXP,TOT,YR,A,1999,71.2,
HUN,LIFEEXP,TOT,YR,A,2000,71.9,
HUN,LIFEEXP,TOT,YR,A,2001,72.5,
HUN,LIFEEXP,TOT,YR,A,2002,72.5,
HUN,LIFEEXP,TOT,YR,A,2003,72.6,
HUN,LIFEEXP,TOT,YR,A,2004,73,
HUN,LIFEEXP,TOT,YR,A,2005,73,
HUN,LIFEEXP,TOT,YR,A,2006,73.5,
HUN,LIFEEXP,TOT,YR,A,2007,73.6,
HUN,LIFEEXP,TOT,YR,A,2008,74.2,
HUN,LIFEEXP,TOT,YR,A,2009,74.4,
HUN,LIFEEXP,TOT,YR,A,2010,74.7,
HUN,LIFEEXP,TOT,YR,A,2011,75,
HUN,LIFEEXP,TOT,YR,A,2012,75.2,B
HUN,LIFEEXP,TOT,YR,A,2013,75.7,
HUN,LIFEEXP,TOT,YR,A,2014,75.9,
HUN,LIFEEXP,TOT,YR,A,2015,75.7,
ISL,LIFEEXP,TOT,YR,A,1961,73.6,
ISL,LIFEEXP,TOT,YR,A,1962,73.8,
ISL,LIFEEXP,TOT,YR,A,1963,73.2,
ISL,LIFEEXP,TOT,YR,A,1964,73.6,
ISL,LIFEEXP,TOT,YR,A,1965,73.9,
ISL,LIFEEXP,TOT,YR,A,1966,73.4,
ISL,LIFEEXP,TOT,YR,A,1967,73.9,
ISL,LIFEEXP,TOT,YR,A,1968,74.1,
ISL,LIFEEXP,TOT,YR,A,1969,73.8,
ISL,LIFEEXP,TOT,YR,A,1970,74,
ISL,LIFEEXP,TOT,YR,A,1971,73.7,
ISL,LIFEEXP,TOT,YR,A,1972,74.5,
ISL,LIFEEXP,TOT,YR,A,1973,74.6,
ISL,LIFEEXP,TOT,YR,A,1974,74.6,
ISL,LIFEEXP,TOT,YR,A,1975,75.7,
ISL,LIFEEXP,TOT,YR,A,1976,77.1,
ISL,LIFEEXP,TOT,YR,A,1977,76.5,
ISL,LIFEEXP,TOT,YR,A,1978,76.7,
ISL,LIFEEXP,TOT,YR,A,1980,77,
ISL,LIFEEXP,TOT,YR,A,1981,76.6,
ISL,LIFEEXP,TOT,YR,A,1982,77.1,
ISL,LIFEEXP,TOT,YR,A,1983,77,
ISL,LIFEEXP,TOT,YR,A,1984,77.7,
ISL,LIFEEXP,TOT,YR,A,1985,77.7,
ISL,LIFEEXP,TOT,YR,A,1986,78.1,
ISL,LIFEEXP,TOT,YR,A,1987,77.4,
ISL,LIFEEXP,TOT,YR,A,1988,77.2,
ISL,LIFEEXP,TOT,YR,A,1989,78.2,
ISL,LIFEEXP,TOT,YR,A,1990,78.1,
ISL,LIFEEXP,TOT,YR,A,1991,78.1,
ISL,LIFEEXP,TOT,YR,A,1992,78.8,
ISL,LIFEEXP,TOT,YR,A,1993,79,
ISL,LIFEEXP,TOT,YR,A,1994,79.3,
ISL,LIFEEXP,TOT,YR,A,1995,78.1,
ISL,LIFEEXP,TOT,YR,A,1996,78.9,
ISL,LIFEEXP,TOT,YR,A,1997,79,
ISL,LIFEEXP,TOT,YR,A,1998,79.7,
ISL,LIFEEXP,TOT,YR,A,1999,79.4,
ISL,LIFEEXP,TOT,YR,A,2000,79.7,
ISL,LIFEEXP,TOT,YR,A,2001,80.8,
ISL,LIFEEXP,TOT,YR,A,2002,80.6,
ISL,LIFEEXP,TOT,YR,A,2003,81,
ISL,LIFEEXP,TOT,YR,A,2004,81.1,
ISL,LIFEEXP,TOT,YR,A,2005,81.6,
ISL,LIFEEXP,TOT,YR,A,2006,81.2,
ISL,LIFEEXP,TOT,YR,A,2007,81.5,
ISL,LIFEEXP,TOT,YR,A,2008,81.7,
ISL,LIFEEXP,TOT,YR,A,2009,81.8,
ISL,LIFEEXP,TOT,YR,A,2010,82,
ISL,LIFEEXP,TOT,YR,A,2011,82.4,
ISL,LIFEEXP,TOT,YR,A,2012,83,
ISL,LIFEEXP,TOT,YR,A,2013,82.1,
ISL,LIFEEXP,TOT,YR,A,2014,82.9,
ISL,LIFEEXP,TOT,YR,A,2015,82.5,
IRL,LIFEEXP,TOT,YR,A,1960,70,
IRL,LIFEEXP,TOT,YR,A,1970,71.2,
IRL,LIFEEXP,TOT,YR,A,1978,71.5,
IRL,LIFEEXP,TOT,YR,A,1979,72.3,
IRL,LIFEEXP,TOT,YR,A,1980,72.9,
IRL,LIFEEXP,TOT,YR,A,1981,72.9,
IRL,LIFEEXP,TOT,YR,A,1982,72.9,
IRL,LIFEEXP,TOT,YR,A,1985,73.4,
IRL,LIFEEXP,TOT,YR,A,1986,73.6,
IRL,LIFEEXP,TOT,YR,A,1987,74.5,
IRL,LIFEEXP,TOT,YR,A,1988,74.5,
IRL,LIFEEXP,TOT,YR,A,1989,74.5,
IRL,LIFEEXP,TOT,YR,A,1990,74.9,
IRL,LIFEEXP,TOT,YR,A,1991,75.1,
IRL,LIFEEXP,TOT,YR,A,1992,75.5,
IRL,LIFEEXP,TOT,YR,A,1993,75.3,
IRL,LIFEEXP,TOT,YR,A,1994,75.9,
IRL,LIFEEXP,TOT,YR,A,1995,75.6,
IRL,LIFEEXP,TOT,YR,A,1996,75.9,
IRL,LIFEEXP,TOT,YR,A,1997,76.1,
IRL,LIFEEXP,TOT,YR,A,1998,76.3,
IRL,LIFEEXP,TOT,YR,A,1999,76.2,
IRL,LIFEEXP,TOT,YR,A,2000,76.6,
IRL,LIFEEXP,TOT,YR,A,2001,77.2,
IRL,LIFEEXP,TOT,YR,A,2002,77.7,
IRL,LIFEEXP,TOT,YR,A,2003,78.2,
IRL,LIFEEXP,TOT,YR,A,2004,78.6,
IRL,LIFEEXP,TOT,YR,A,2005,79,
IRL,LIFEEXP,TOT,YR,A,2006,79.3,
IRL,LIFEEXP,TOT,YR,A,2007,79.7,
IRL,LIFEEXP,TOT,YR,A,2008,80.2,
IRL,LIFEEXP,TOT,YR,A,2009,80.3,
IRL,LIFEEXP,TOT,YR,A,2010,80.8,
IRL,LIFEEXP,TOT,YR,A,2011,80.8,
IRL,LIFEEXP,TOT,YR,A,2012,80.9,
IRL,LIFEEXP,TOT,YR,A,2013,81.1,
IRL,LIFEEXP,TOT,YR,A,2014,81.4,
IRL,LIFEEXP,TOT,YR,A,2015,81.5,
ITA,LIFEEXP,TOT,YR,A,1961,69.8,
ITA,LIFEEXP,TOT,YR,A,1971,72,
ITA,LIFEEXP,TOT,YR,A,1974,72.6,
ITA,LIFEEXP,TOT,YR,A,1975,72.7,
ITA,LIFEEXP,TOT,YR,A,1976,72.8,
ITA,LIFEEXP,TOT,YR,A,1977,73.4,
ITA,LIFEEXP,TOT,YR,A,1978,73.8,
ITA,LIFEEXP,TOT,YR,A,1979,74.1,
ITA,LIFEEXP,TOT,YR,A,1980,74,
ITA,LIFEEXP,TOT,YR,A,1981,74.3,
ITA,LIFEEXP,TOT,YR,A,1982,74.7,
ITA,LIFEEXP,TOT,YR,A,1983,74.8,
ITA,LIFEEXP,TOT,YR,A,1984,75,
ITA,LIFEEXP,TOT,YR,A,1985,75.6,
ITA,LIFEEXP,TOT,YR,A,1986,75.9,
ITA,LIFEEXP,TOT,YR,A,1987,76.3,
ITA,LIFEEXP,TOT,YR,A,1988,76.5,
ITA,LIFEEXP,TOT,YR,A,1989,76.9,
ITA,LIFEEXP,TOT,YR,A,1990,77.1,
ITA,LIFEEXP,TOT,YR,A,1991,77.1,
ITA,LIFEEXP,TOT,YR,A,1992,77.5,
ITA,LIFEEXP,TOT,YR,A,1993,77.8,
ITA,LIFEEXP,TOT,YR,A,1994,78,
ITA,LIFEEXP,TOT,YR,A,1995,78.3,
ITA,LIFEEXP,TOT,YR,A,1996,78.6,
ITA,LIFEEXP,TOT,YR,A,1997,78.9,
ITA,LIFEEXP,TOT,YR,A,1998,79.1,
ITA,LIFEEXP,TOT,YR,A,1999,79.5,
ITA,LIFEEXP,TOT,YR,A,2000,79.9,
ITA,LIFEEXP,TOT,YR,A,2001,80.2,
ITA,LIFEEXP,TOT,YR,A,2002,80.3,
ITA,LIFEEXP,TOT,YR,A,2003,80.1,
ITA,LIFEEXP,TOT,YR,A,2004,80.9,
ITA,LIFEEXP,TOT,YR,A,2005,80.9,
ITA,LIFEEXP,TOT,YR,A,2006,81.4,
ITA,LIFEEXP,TOT,YR,A,2007,81.5,
ITA,LIFEEXP,TOT,YR,A,2008,81.6,
ITA,LIFEEXP,TOT,YR,A,2009,81.7,
ITA,LIFEEXP,TOT,YR,A,2010,82.1,
ITA,LIFEEXP,TOT,YR,A,2011,82.3,
ITA,LIFEEXP,TOT,YR,A,2012,82.3,
ITA,LIFEEXP,TOT,YR,A,2013,82.8,
ITA,LIFEEXP,TOT,YR,A,2014,83.2,
ITA,LIFEEXP,TOT,YR,A,2015,82.6,
JPN,LIFEEXP,TOT,YR,A,1960,67.8,
JPN,LIFEEXP,TOT,YR,A,1961,68.4,
JPN,LIFEEXP,TOT,YR,A,1962,68.7,
JPN,LIFEEXP,TOT,YR,A,1963,69.8,
JPN,LIFEEXP,TOT,YR,A,1964,70.3,
JPN,LIFEEXP,TOT,YR,A,1965,70.3,
JPN,LIFEEXP,TOT,YR,A,1966,71,
JPN,LIFEEXP,TOT,YR,A,1967,71.5,
JPN,LIFEEXP,TOT,YR,A,1968,71.7,
JPN,LIFEEXP,TOT,YR,A,1969,71.9,
JPN,LIFEEXP,TOT,YR,A,1970,72,
JPN,LIFEEXP,TOT,YR,A,1971,72.9,
JPN,LIFEEXP,TOT,YR,A,1972,73.2,
JPN,LIFEEXP,TOT,YR,A,1973,73.4,
JPN,LIFEEXP,TOT,YR,A,1974,73.7,
JPN,LIFEEXP,TOT,YR,A,1975,74.3,
JPN,LIFEEXP,TOT,YR,A,1976,74.8,
JPN,LIFEEXP,TOT,YR,A,1977,75.3,
JPN,LIFEEXP,TOT,YR,A,1978,75.7,
JPN,LIFEEXP,TOT,YR,A,1979,76.2,
JPN,LIFEEXP,TOT,YR,A,1980,76.1,
JPN,LIFEEXP,TOT,YR,A,1981,76.5,
JPN,LIFEEXP,TOT,YR,A,1982,76.9,
JPN,LIFEEXP,TOT,YR,A,1983,77,
JPN,LIFEEXP,TOT,YR,A,1984,77.4,
JPN,LIFEEXP,TOT,YR,A,1985,77.6,
JPN,LIFEEXP,TOT,YR,A,1986,78.1,
JPN,LIFEEXP,TOT,YR,A,1987,78.5,
JPN,LIFEEXP,TOT,YR,A,1988,78.4,
JPN,LIFEEXP,TOT,YR,A,1989,78.8,
JPN,LIFEEXP,TOT,YR,A,1990,78.9,
JPN,LIFEEXP,TOT,YR,A,1991,79.1,
JPN,LIFEEXP,TOT,YR,A,1992,79.2,
JPN,LIFEEXP,TOT,YR,A,1993,79.4,
JPN,LIFEEXP,TOT,YR,A,1994,79.8,
JPN,LIFEEXP,TOT,YR,A,1995,79.6,
JPN,LIFEEXP,TOT,YR,A,1996,80.3,
JPN,LIFEEXP,TOT,YR,A,1997,80.5,
JPN,LIFEEXP,TOT,YR,A,1998,80.6,
JPN,LIFEEXP,TOT,YR,A,1999,80.6,
JPN,LIFEEXP,TOT,YR,A,2000,81.2,
JPN,LIFEEXP,TOT,YR,A,2001,81.5,
JPN,LIFEEXP,TOT,YR,A,2002,81.8,
JPN,LIFEEXP,TOT,YR,A,2003,81.9,
JPN,LIFEEXP,TOT,YR,A,2004,82.1,
JPN,LIFEEXP,TOT,YR,A,2005,82,
JPN,LIFEEXP,TOT,YR,A,2006,82.4,
JPN,LIFEEXP,TOT,YR,A,2007,82.6,
JPN,LIFEEXP,TOT,YR,A,2008,82.7,
JPN,LIFEEXP,TOT,YR,A,2009,83,
JPN,LIFEEXP,TOT,YR,A,2010,82.9,
JPN,LIFEEXP,TOT,YR,A,2011,82.7,
JPN,LIFEEXP,TOT,YR,A,2012,83.2,
JPN,LIFEEXP,TOT,YR,A,2013,83.4,
JPN,LIFEEXP,TOT,YR,A,2014,83.7,
JPN,LIFEEXP,TOT,YR,A,2015,83.9,
KOR,LIFEEXP,TOT,YR,A,1970,62.3,
KOR,LIFEEXP,TOT,YR,A,1971,62.7,
KOR,LIFEEXP,TOT,YR,A,1972,63.1,
KOR,LIFEEXP,TOT,YR,A,1973,63.5,
KOR,LIFEEXP,TOT,YR,A,1974,63.9,
KOR,LIFEEXP,TOT,YR,A,1975,64.3,
KOR,LIFEEXP,TOT,YR,A,1976,64.6,
KOR,LIFEEXP,TOT,YR,A,1977,65,
KOR,LIFEEXP,TOT,YR,A,1978,65.3,
KOR,LIFEEXP,TOT,YR,A,1979,65.6,
KOR,LIFEEXP,TOT,YR,A,1980,66.2,
KOR,LIFEEXP,TOT,YR,A,1981,66.7,
KOR,LIFEEXP,TOT,YR,A,1982,67.2,
KOR,LIFEEXP,TOT,YR,A,1983,67.7,
KOR,LIFEEXP,TOT,YR,A,1984,68.3,
KOR,LIFEEXP,TOT,YR,A,1985,68.9,
KOR,LIFEEXP,TOT,YR,A,1986,69.5,
KOR,LIFEEXP,TOT,YR,A,1987,70.1,
KOR,LIFEEXP,TOT,YR,A,1988,70.7,
KOR,LIFEEXP,TOT,YR,A,1989,71.2,
KOR,LIFEEXP,TOT,YR,A,1990,71.7,
KOR,LIFEEXP,TOT,YR,A,1991,72.2,
KOR,LIFEEXP,TOT,YR,A,1992,72.6,
KOR,LIFEEXP,TOT,YR,A,1993,73.1,
KOR,LIFEEXP,TOT,YR,A,1994,73.5,
KOR,LIFEEXP,TOT,YR,A,1995,73.8,
KOR,LIFEEXP,TOT,YR,A,1996,74.2,
KOR,LIFEEXP,TOT,YR,A,1997,74.7,
KOR,LIFEEXP,TOT,YR,A,1998,75.1,
KOR,LIFEEXP,TOT,YR,A,1999,75.5,
KOR,LIFEEXP,TOT,YR,A,2000,76,
KOR,LIFEEXP,TOT,YR,A,2001,76.5,
KOR,LIFEEXP,TOT,YR,A,2002,76.8,
KOR,LIFEEXP,TOT,YR,A,2003,77.3,
KOR,LIFEEXP,TOT,YR,A,2004,77.8,
KOR,LIFEEXP,TOT,YR,A,2005,78.2,
KOR,LIFEEXP,TOT,YR,A,2006,78.8,
KOR,LIFEEXP,TOT,YR,A,2007,79.2,
KOR,LIFEEXP,TOT,YR,A,2008,79.6,
KOR,LIFEEXP,TOT,YR,A,2009,80,
KOR,LIFEEXP,TOT,YR,A,2010,80.2,
KOR,LIFEEXP,TOT,YR,A,2011,80.6,
KOR,LIFEEXP,TOT,YR,A,2012,80.9,
KOR,LIFEEXP,TOT,YR,A,2013,81.4,
KOR,LIFEEXP,TOT,YR,A,2014,81.8,
KOR,LIFEEXP,TOT,YR,A,2015,82.1,
LUX,LIFEEXP,TOT,YR,A,1960,69.4,
LUX,LIFEEXP,TOT,YR,A,1971,69.7,
LUX,LIFEEXP,TOT,YR,A,1972,70.9,
LUX,LIFEEXP,TOT,YR,A,1973,70.8,
LUX,LIFEEXP,TOT,YR,A,1974,70.8,
LUX,LIFEEXP,TOT,YR,A,1975,70.8,
LUX,LIFEEXP,TOT,YR,A,1976,70.8,
LUX,LIFEEXP,TOT,YR,A,1977,72.2,
LUX,LIFEEXP,TOT,YR,A,1978,72.1,
LUX,LIFEEXP,TOT,YR,A,1979,72.8,
LUX,LIFEEXP,TOT,YR,A,1980,72.8,
LUX,LIFEEXP,TOT,YR,A,1981,72.6,
LUX,LIFEEXP,TOT,YR,A,1982,72.7,
LUX,LIFEEXP,TOT,YR,A,1983,73.5,
LUX,LIFEEXP,TOT,YR,A,1984,73.3,
LUX,LIFEEXP,TOT,YR,A,1985,73.8,
LUX,LIFEEXP,TOT,YR,A,1986,74.7,
LUX,LIFEEXP,TOT,YR,A,1987,74.3,
LUX,LIFEEXP,TOT,YR,A,1988,75,
LUX,LIFEEXP,TOT,YR,A,1989,74.8,
LUX,LIFEEXP,TOT,YR,A,1990,75.6,
LUX,LIFEEXP,TOT,YR,A,1991,75.7,
LUX,LIFEEXP,TOT,YR,A,1992,75.3,
LUX,LIFEEXP,TOT,YR,A,1993,75.9,
LUX,LIFEEXP,TOT,YR,A,1994,76.6,
LUX,LIFEEXP,TOT,YR,A,1995,76.8,
LUX,LIFEEXP,TOT,YR,A,1996,76.8,
LUX,LIFEEXP,TOT,YR,A,1997,77,
LUX,LIFEEXP,TOT,YR,A,1998,77.3,
LUX,LIFEEXP,TOT,YR,A,1999,77.9,
LUX,LIFEEXP,TOT,YR,A,2000,78,
LUX,LIFEEXP,TOT,YR,A,2001,77.9,
LUX,LIFEEXP,TOT,YR,A,2002,78.1,
LUX,LIFEEXP,TOT,YR,A,2003,77.8,
LUX,LIFEEXP,TOT,YR,A,2004,79.2,
LUX,LIFEEXP,TOT,YR,A,2005,79.5,
LUX,LIFEEXP,TOT,YR,A,2006,79.4,
LUX,LIFEEXP,TOT,YR,A,2007,79.5,
LUX,LIFEEXP,TOT,YR,A,2008,80.6,
LUX,LIFEEXP,TOT,YR,A,2009,80.7,
LUX,LIFEEXP,TOT,YR,A,2010,80.7,
LUX,LIFEEXP,TOT,YR,A,2011,81.1,
LUX,LIFEEXP,TOT,YR,A,2012,81.5,B
LUX,LIFEEXP,TOT,YR,A,2013,81.9,
LUX,LIFEEXP,TOT,YR,A,2014,82.3,
LUX,LIFEEXP,TOT,YR,A,2015,82.4,
MEX,LIFEEXP,TOT,YR,A,1960,57.5,
MEX,LIFEEXP,TOT,YR,A,1961,58.2,
MEX,LIFEEXP,TOT,YR,A,1962,58.8,
MEX,LIFEEXP,TOT,YR,A,1963,59.3,
MEX,LIFEEXP,TOT,YR,A,1964,59.9,
MEX,LIFEEXP,TOT,YR,A,1965,60.3,
MEX,LIFEEXP,TOT,YR,A,1966,60.7,
MEX,LIFEEXP,TOT,YR,A,1967,61,
MEX,LIFEEXP,TOT,YR,A,1968,61.3,
MEX,LIFEEXP,TOT,YR,A,1969,61.6,
MEX,LIFEEXP,TOT,YR,A,1970,60.9,
MEX,LIFEEXP,TOT,YR,A,1971,62.4,
MEX,LIFEEXP,TOT,YR,A,1972,63.1,
MEX,LIFEEXP,TOT,YR,A,1973,63.7,
MEX,LIFEEXP,TOT,YR,A,1974,64.2,
MEX,LIFEEXP,TOT,YR,A,1975,64.7,
MEX,LIFEEXP,TOT,YR,A,1976,65.2,
MEX,LIFEEXP,TOT,YR,A,1977,65.7,
MEX,LIFEEXP,TOT,YR,A,1978,66.1,
MEX,LIFEEXP,TOT,YR,A,1979,66.6,
MEX,LIFEEXP,TOT,YR,A,1980,67.2,
MEX,LIFEEXP,TOT,YR,A,1981,67.7,
MEX,LIFEEXP,TOT,YR,A,1982,68.2,
MEX,LIFEEXP,TOT,YR,A,1983,68.6,
MEX,LIFEEXP,TOT,YR,A,1984,69.1,
MEX,LIFEEXP,TOT,YR,A,1985,69.5,
MEX,LIFEEXP,TOT,YR,A,1986,69.9,
MEX,LIFEEXP,TOT,YR,A,1987,70.2,
MEX,LIFEEXP,TOT,YR,A,1988,70.6,
MEX,LIFEEXP,TOT,YR,A,1989,70.8,
MEX,LIFEEXP,TOT,YR,A,1990,70.5,
MEX,LIFEEXP,TOT,YR,A,1991,70.9,
MEX,LIFEEXP,TOT,YR,A,1992,71.3,
MEX,LIFEEXP,TOT,YR,A,1993,71.7,
MEX,LIFEEXP,TOT,YR,A,1994,72,
MEX,LIFEEXP,TOT,YR,A,1995,72.3,
MEX,LIFEEXP,TOT,YR,A,1996,72.5,
MEX,LIFEEXP,TOT,YR,A,1997,72.8,
MEX,LIFEEXP,TOT,YR,A,1998,73,
MEX,LIFEEXP,TOT,YR,A,1999,73.2,
MEX,LIFEEXP,TOT,YR,A,2000,73.3,
MEX,LIFEEXP,TOT,YR,A,2001,73.5,
MEX,LIFEEXP,TOT,YR,A,2002,73.6,
MEX,LIFEEXP,TOT,YR,A,2003,73.8,
MEX,LIFEEXP,TOT,YR,A,2004,73.9,
MEX,LIFEEXP,TOT,YR,A,2005,74,
MEX,LIFEEXP,TOT,YR,A,2006,74.1,
MEX,LIFEEXP,TOT,YR,A,2007,74.2,
MEX,LIFEEXP,TOT,YR,A,2008,74.1,
MEX,LIFEEXP,TOT,YR,A,2009,74,
MEX,LIFEEXP,TOT,YR,A,2010,74.1,
MEX,LIFEEXP,TOT,YR,A,2011,74.2,
MEX,LIFEEXP,TOT,YR,A,2012,74.4,
MEX,LIFEEXP,TOT,YR,A,2013,74.6,
MEX,LIFEEXP,TOT,YR,A,2014,74.8,
MEX,LIFEEXP,TOT,YR,A,2015,75,
MEX,LIFEEXP,TOT,YR,A,2016,75,
NLD,LIFEEXP,TOT,YR,A,1960,73.5,
NLD,LIFEEXP,TOT,YR,A,1961,73.8,
NLD,LIFEEXP,TOT,YR,A,1962,73.4,
NLD,LIFEEXP,TOT,YR,A,1963,73.4,
NLD,LIFEEXP,TOT,YR,A,1964,73.8,
NLD,LIFEEXP,TOT,YR,A,1965,73.6,
NLD,LIFEEXP,TOT,YR,A,1966,73.6,
NLD,LIFEEXP,TOT,YR,A,1967,73.9,
NLD,LIFEEXP,TOT,YR,A,1968,73.7,
NLD,LIFEEXP,TOT,YR,A,1969,73.6,
NLD,LIFEEXP,TOT,YR,A,1970,73.7,
NLD,LIFEEXP,TOT,YR,A,1971,73.9,
NLD,LIFEEXP,TOT,YR,A,1972,73.8,
NLD,LIFEEXP,TOT,YR,A,1973,74.2,
NLD,LIFEEXP,TOT,YR,A,1974,74.6,
NLD,LIFEEXP,TOT,YR,A,1975,74.6,
NLD,LIFEEXP,TOT,YR,A,1976,74.7,
NLD,LIFEEXP,TOT,YR,A,1977,75.3,
NLD,LIFEEXP,TOT,YR,A,1978,75.3,
NLD,LIFEEXP,TOT,YR,A,1979,75.7,
NLD,LIFEEXP,TOT,YR,A,1980,75.9,
NLD,LIFEEXP,TOT,YR,A,1981,76,
NLD,LIFEEXP,TOT,YR,A,1982,76.1,
NLD,LIFEEXP,TOT,YR,A,1983,76.3,
NLD,LIFEEXP,TOT,YR,A,1984,76.4,
NLD,LIFEEXP,TOT,YR,A,1985,76.5,
NLD,LIFEEXP,TOT,YR,A,1986,76.4,
NLD,LIFEEXP,TOT,YR,A,1987,76.9,
NLD,LIFEEXP,TOT,YR,A,1988,77.1,
NLD,LIFEEXP,TOT,YR,A,1989,76.9,
NLD,LIFEEXP,TOT,YR,A,1990,77,
NLD,LIFEEXP,TOT,YR,A,1991,77.2,
NLD,LIFEEXP,TOT,YR,A,1992,77.4,
NLD,LIFEEXP,TOT,YR,A,1993,77.1,
NLD,LIFEEXP,TOT,YR,A,1994,77.5,
NLD,LIFEEXP,TOT,YR,A,1995,77.6,
NLD,LIFEEXP,TOT,YR,A,1996,77.6,
NLD,LIFEEXP,TOT,YR,A,1997,78,
NLD,LIFEEXP,TOT,YR,A,1998,78,
NLD,LIFEEXP,TOT,YR,A,1999,77.9,
NLD,LIFEEXP,TOT,YR,A,2000,78.2,
NLD,LIFEEXP,TOT,YR,A,2001,78.3,
